0,1,1,1,0,0,0,1,2,1,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,16,57,74,0,0,0,82,10,176,158,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,Camel
0,1,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,81,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carissa
0,1,1,1,0,0,0,1,1,1,1,0,0,3,3,3,0,3,3,1,0,0,0,0,0,0,2,45,56,0,0,0,21,115,83,107,0,0,161,156,166,0,170,161,134,0,0,0,0,0,0,Carmel high school team
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celestial Interface
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chipmunks
0,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,121,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chong Min
0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,22,0,0,0,28,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cloudy with a chance of errors
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Completely Clueless
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CrAzY CS
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,0,3,3,1,0,3,4,0,0,0,4,3,31,0,0,0,46,69,129,129,0,0,119,96,20,0,186,158,118,0,161,20,0,0,0,Creativity Underflow
0,1,1,1,0,0,0,1,1,1,1,4,0,1,1,1,2,1,1,1,0,1,3,1,4,4,2,27,18,0,0,0,19,74,80,118,0,0,135,135,136,20,60,60,129,0,139,161,126,10,140,Crusty Crustaceans
0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,59,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAOSTEM5
0,1,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,5,52,60,0,0,0,30,0,78,0,0,0,0,0,0,0,96,88,168,10,0,0,0,0,0,DLOGTIME
0,1,1,1,0,0,0,1,0,1,2,0,0,1,1,2,0,4,4,0,0,0,0,0,0,0,11,14,88,0,0,0,154,0,58,10,0,0,109,123,20,0,30,10,0,0,0,0,0,0,0,Democratic Republic of Congo
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doritos
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,51,0,0,0,77,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dri
0,1,1,0,0,0,0,1,0,1,4,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,5,16,0,0,0,0,29,0,43,40,0,0,142,40,0,0,106,107,0,0,0,0,0,0,0,Duck
0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,3,4,0,0,0,5,25,30,0,0,0,36,0,48,49,0,0,65,65,0,0,127,107,129,0,162,10,0,0,0,Er Zi
0,1,1,1,0,0,0,4,0,1,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,29,44,44,0,0,0,40,0,160,30,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,Error Message
0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evan
0,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,0,3,3,0,0,4,0,0,0,0,23,85,20,0,0,0,99,0,0,0,0,0,10,0,0,0,151,154,0,0,0,0,0,0,0,Exceptioners
0,1,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,40,76,0,0,0,166,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exothermic Nexus
0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2,4,0,3,0,0,0,0,0,0,0,42,15,0,0,0,36,0,102,103,0,0,179,130,131,10,60,0,208,0,0,0,0,0,0,Fake Nerds
0,1,1,1,0,0,0,1,0,1,3,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,129,37,134,0,0,0,82,0,38,198,0,0,30,0,0,0,30,10,0,0,0,0,0,0,0,FireLazer66
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,104,84,0,0,0,127,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Flaming Eiffel
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flora Mei
